"Title","City","Library","Collection","Number","High Resolution","Digitization","Pinakes","Local catalog","Century","Subject theme","Subject name","Script","Bibliographic note 1","Bibliographic note 2","Bibliographic link"
"Duke University Library Clarke MS 37","Durham, NC","Duke University Library","Clarke MS","37","Yes","http://library.duke.edu/digitalcollections/earlymss_emsgk01028/","http://pinakes.irht.cnrs.fr/notices/cote/id/13652","","17th","Liturgy","","","","",""
"Duke University Library Clarke MS 38","Durham, NC","Duke University Library","Clarke MS","38","Yes","http://library.duke.edu/digitalcollections/earlymss_emsgk01029/","http://pinakes.irht.cnrs.fr/notices/cote/id/13653","","12th","Bible","","","","",""
"Duke University Library Clarke MS 39","Durham, NC","Duke University Library","Clarke MS","39","Yes","http://library.duke.edu/digitalcollections/earlymss_emsgk01030/","http://pinakes.irht.cnrs.fr/notices/cote/id/13654","","17th","Gospel lectionary","","","","",""
"Duke University Library Clarke MS 4","Durham, NC","Duke University Library","Clarke MS","4","Yes","http://library.duke.edu/digitalcollections/earlymss_emsgk01005/","http://pinakes.irht.cnrs.fr/notices/cote/id/13619","","13th|14th","Bible","","","","",""
"Duke University Library Clarke MS 40","Durham, NC","Duke University Library","Clarke MS","40","Yes","http://library.duke.edu/digitalcollections/earlymss_emsgk01031/","http://pinakes.irht.cnrs.fr/notices/cote/id/13655","","16th","Iconoclasm","Theodore the Studite","","","",""
"Duke University Library Clarke MS 41","Durham, NC","Duke University Library","Clarke MS","41","Yes","http://library.duke.edu/digitalcollections/earlymss_emsgk01032/","http://pinakes.irht.cnrs.fr/notices/cote/id/13656","http://hdl.handle.net/2027/nyp.33433087368548?urlappend=%3Bseq%3D180","15th|16th|17th","Liturgy","","","","",""
"Duke University Library Clarke MS 42","Durham, NC","Duke University Library","Clarke MS","42","Yes","http://library.duke.edu/digitalcollections/earlymss_emsgk01033/","http://pinakes.irht.cnrs.fr/notices/cote/id/13657","http://hdl.handle.net/2027/nyp.33433087368548?urlappend=%3Bseq%3D305","18th","Canon law","","","","",""
"Duke University Library Clarke MS 44","Durham, NC","Duke University Library","Clarke MS","44","Yes","http://library.duke.edu/digitalcollections/earlymss_emsgk01020/","http://pinakes.irht.cnrs.fr/notices/cote/id/13659","","15th","Liturgy","","","","",""
"Duke University Library Clarke MS 45","Durham, NC","Duke University Library","Clarke MS","45","Yes","http://library.duke.edu/digitalcollections/earlymss_emsgk01001/","http://pinakes.irht.cnrs.fr/notices/cote/id/13660","","17th","Pentekostarion|Sticherarion|Triodion","","","","",""
"Duke University Library Clarke MS 52","Durham, NC","Duke University Library","Clarke MS","52","Yes","http://library.duke.edu/digitalcollections/earlymss_emsgk01003/","http://pinakes.irht.cnrs.fr/notices/cote/id/13667","","15th","Anthologion","Michael Psellus","","","",""
"Duke University Library Clarke MS 6","Durham, NC","Duke University Library","Clarke MS","6","Yes","http://library.duke.edu/digitalcollections/earlymss_emsgk01006/","http://pinakes.irht.cnrs.fr/notices/cote/id/13621","","11th","Bible|Illuminations","","","","",""
"Duke University Library Clarke MS 62","Durham, NC","Duke University Library","Clarke MS","62","Yes","http://library.duke.edu/digitalcollections/earlymss_emsgk01034/","http://pinakes.irht.cnrs.fr/notices/cote/id/13677","","16th|17th","Liturgy","","","","",""
"Duke University Library Clarke MS 66","Durham, NC","Duke University Library","Clarke MS","66","Yes","http://library.duke.edu/digitalcollections/earlymss_emsgk01035/","http://pinakes.irht.cnrs.fr/notices/cote/id/13682","","12th|13th","Hymns","John of Damascus","","","",""
"Duke University Library Clarke MS 7","Durham, NC","Duke University Library","Clarke MS","7","Yes","http://library.duke.edu/digitalcollections/earlymss_emsgk01007/","http://pinakes.irht.cnrs.fr/notices/cote/id/13622","http://hdl.handle.net/2027/nyp.33433087368548?urlappend=%3Bseq%3D293","13th","Bible","","","","",""
"Duke University Library Clarke MS 73","Durham, NC","Duke University Library","Clarke MS","73","Yes","http://library.duke.edu/digitalcollections/earlymss_emsgk01036/","http://pinakes.irht.cnrs.fr/notices/cote/id/13689","","14th","Theology","John Chrysostom|John of Damascus","","","",""
"Duke University Library Clarke MS 77","Durham, NC","Duke University Library","Clarke MS","77","Yes","http://library.duke.edu/digitalcollections/earlymss_emsgk01037/","http://pinakes.irht.cnrs.fr/notices/cote/id/13693","http://hdl.handle.net/2027/nyp.33433087368548?urlappend=%3Bseq%3D289","16th","Theology","John Chrysostom","","","",""
"Duke University Library Clarke MS 8","Durham, NC","Duke University Library","Clarke MS","8","Yes","http://library.duke.edu/digitalcollections/earlymss_emsgk01008/","http://pinakes.irht.cnrs.fr/notices/cote/id/13623","","16th","Liturgy","","","","",""
"Dumbarton Oaks MS 1","Washington DC","Dumbarton Oaks","MS","1","Yes","http://pds.lib.harvard.edu/pds/view/45829751","http://pinakes.irht.cnrs.fr/notices/cote/id/70821","http://hollis.harvard.edu/?itemid=%7Clibrary/m/aleph%7C013702324","11th","Bible","","Perlschrift","","",""
"Dumbarton Oaks MS 3","Washington DC","Dumbarton Oaks","MS","3","Yes","http://pds.lib.harvard.edu/pds/view/44659780","http://pinakes.irht.cnrs.fr/notices/cote/id/70822","http://hollis.harvard.edu/?itemid=%7Clibrary/m/aleph%7C013608964","11th","Bible","","Perlschrift","","",""
"Dumbarton Oaks MS 4","Washington DC","Dumbarton Oaks","MS","4","Yes","http://pds.lib.harvard.edu/pds/view/45780312","http://pinakes.irht.cnrs.fr/notices/cote/id/70823","http://hollis.harvard.edu/?itemid=%7Clibrary/m/aleph%7C013710898","12th|13th|14th","Bible","","","","",""
"Dumbarton Oaks MS 5","Washington DC","Dumbarton Oaks","MS","5","Yes","http://pds.lib.harvard.edu/pds/view/23419344","http://pinakes.irht.cnrs.fr/notices/cote/id/70824","http://hollis.harvard.edu/?itemid=%7Clibrary/m/aleph%7C012814016","12th","Bible","","","","",""
"Fondation Martin Bodmer Cod. 104","Cologny","Fondation Martin Bodmer","Cod.","104","Yes","http://www.e-codices.unifr.ch/en/list/one/cb/0104","http://pinakes.irht.cnrs.fr/notices/cote/id/13163","","15th","","Lactantius","","","",""
"Fondation Martin Bodmer Cod. 115","Cologny","Fondation Martin Bodmer","Cod.","115","Yes","http://www.e-codices.unifr.ch/en/list/one/cb/0115","http://pinakes.irht.cnrs.fr/notices/cote/id/13164","","16th","Military","","","","",""
"Fondation Martin Bodmer Cod. 136","Cologny","Fondation Martin Bodmer","Cod.","136","Yes","http://www.e-codices.unifr.ch/en/list/one/cb/0136","http://pinakes.irht.cnrs.fr/notices/cote/id/13165","","14th|15th","Philosophy","Plato","","","",""
"Fondation Martin Bodmer Cod. 186","Cologny","Fondation Martin Bodmer","Cod.","186","Yes","http://www.e-codices.unifr.ch/en/list/one/cb/0186","http://pinakes.irht.cnrs.fr/notices/cote/id/13166","","15th","Rhetoric|Grammar","Festus Pompeius","","","",""
"Fondation Martin Bodmer Cod. 25","Cologny","Fondation Martin Bodmer","Cod.","25","Yes","http://www.e-codices.unifr.ch/en/list/one/cb/0025","http://pinakes.irht.cnrs.fr/notices/cote/id/13159","","10th","Bible","","","","",""
"Fondation Martin Bodmer Cod. 3","Cologny","Fondation Martin Bodmer","Cod.","3","Yes","http://www.e-codices.unifr.ch/en/list/one/cb/0003","http://pinakes.irht.cnrs.fr/notices/cote/id/13155","","15th","","Aeschylus","","","",""
"Fondation Martin Bodmer Cod. 5","Cologny","Fondation Martin Bodmer","Cod.","5","Yes","http://www.e-codices.unifr.ch/en/list/one/cb/0005","http://pinakes.irht.cnrs.fr/notices/cote/id/13156","","15th","","Aesop","","","",""
"Fondation Martin Bodmer Cod. 64","Cologny","Fondation Martin Bodmer","Cod.","64","Yes","http://www.e-codices.unifr.ch/en/list/one/cb/0064","http://pinakes.irht.cnrs.fr/notices/cote/id/13161","","15th","","Euripides","","","",""
"Fondation Martin Bodmer Cod. 8","Cologny","Fondation Martin Bodmer","Cod.","8","Yes","http://www.e-codices.unifr.ch/en/list/one/cb/0008","http://pinakes.irht.cnrs.fr/notices/cote/id/13157","","16th","","Archimedes","","","",""
"Fondation Martin Bodmer Cod. 85","Cologny","Fondation Martin Bodmer","Cod.","85","Yes","http://www.e-codices.unifr.ch/en/list/one/cb/0085","http://pinakes.irht.cnrs.fr/notices/cote/id/13162","","13th","","Homer","Barocca","","",""
"Gennadius Library K 20","Athens","Gennadius Library","K","20","Yes","http://csntm.org/Manuscript/View/GA_2916","","","13th","Bible","","","","",""
"Gennadius Library MS 1.5","Athens","Gennadius Library","MS","1.5","Yes","http://csntm.org/Manuscript/View/GA_1797","","","13th","Bible","","","","",""
"Gennadius Library MS 1.6","Athens","Gennadius Library","MS","1.6","Yes","http://csntm.org/Manuscript/View/GA_2651","","","14th","Bible","","","","",""
"Gennadius Library MS 1.8","Athens","Gennadius Library","MS","1.8","Yes","http://csntm.org/Manuscript/View/GA_1873","","","13th","Bible","","","","",""
"Gennadius Library MS 259","Athens","Gennadius Library","MS","259","Yes","http://csntm.org/Manuscript/View/GA_1807","","","12th","Bible","","","","",""
"Gennadius Library MS 266","Athens","Gennadius Library","MS","266","Yes","http://csntm.org/Manuscript/View/GA_2925","","","16th","Bible","","","","",""
"Harvard Houghton Library Gr. 17","Cambridge MA","Harvard Houghton Library","gr.","17","","http://pds.lib.harvard.edu/pds/view/24336731","http://pinakes.irht.cnrs.fr/notices/cote/id/12305","http://hollis.harvard.edu/?itemid=%7Clibrary/m/aleph%7C009681305","15th","Philosophy","","","http://hcl.harvard.edu/libraries/houghton/collections/early_manuscripts/bibliographies/Gr/Gr017.html","",""
"Harvard Houghton Library MS Typ 416","Cambridge MA","Harvard Houghton Library","MS Typ","416","","http://pds.lib.harvard.edu/pds/view/48308802","http://pinakes.irht.cnrs.fr/notices/cote/id/12335","http://hollis.harvard.edu/?itemid=%7Clibrary/m/aleph%7C009797726","13th|14th","Liturgy","","","","",""
"Historikon Mouseion tou Neou Hellenismou  112","Athens","Historikon Mouseion tou Neou Hellenismou","","112","Yes","http://csntm.org/Manuscript/View/GA_2450","","","18th","Bible","","","","",""
"Historikon Mouseion tou Neou Hellenismou  201","Athens","Historikon Mouseion tou Neou Hellenismou","","201","Yes","http://csntm.org/Manuscript/View/GA_Lect_1687","","","8th","Gospel lectionary","","","","",""
"Historikon Mouseion tou Neou Hellenismou  212","Athens","Historikon Mouseion tou Neou Hellenismou","","212","Yes","http://csntm.org/Manuscript/View/GA_2119","","","13th","Bible","","","","",""
"Historikon Mouseion tou Neou Hellenismou  255","Athens","Historikon Mouseion tou Neou Hellenismou","","255","Yes","http://csntm.org/Manuscript/View/GA_2451","","","11th","Bible","","","","",""
"Historikon Mouseion tou Neou Hellenismou  264","Athens","Historikon Mouseion tou Neou Hellenismou","","264","Yes","http://csntm.org/Manuscript/View/GA_Lect_1688","","","9th","Gospel lectionary","","","","",""
"Historikon Mouseion tou Neou Hellenismou  71","Athens","Historikon Mouseion tou Neou Hellenismou","","71","Yes","http://csntm.org/Manuscript/View/GA_2449","","","17th","Bible","","","","",""
"INTF MS 1","Münster","INTF","MS","1","Yes","http://csntm.org/Manuscript/View/GA_Lect_1684","","","13th","Gospel lectionary","","","","",""
"INTF MS 10","Münster","INTF","MS","10","Yes","http://csntm.org/Manuscript/View/noGA_Lect_Munster_INTF_MS_10","","","13th","Gospel lectionary","","","","",""
"INTF MS 10","Münster","INTF","MS","10","Yes","http://csntm.org/Manuscript/View/GA_2756","","","13th","Bible","","","","",""
"INTF MS 11","Münster","INTF","MS","11","Yes","http://csntm.org/Manuscript/View/GA_2793","","","13th|14th","Bible","","","","",""
"INTF MS 12","Münster","INTF","MS","12","Yes","http://csntm.org/Manuscript/View/GA_Lect_1681","","","15th","Gospel lectionary","","","","",""
"INTF MS 13","Münster","INTF","MS","13","Yes","http://csntm.org/Manuscript/View/GA_Lect_1686","","","16th","Gospel lectionary","","","","",""
"INTF MS 14","Münster","INTF","MS","14","Yes","http://csntm.org/Manuscript/View/GA_Lect_1682","","","16th","Gospel lectionary","","","","",""
"INTF MS 15","Münster","INTF","MS","15","Yes","http://csntm.org/Manuscript/View/GA_Lect_1683","","","13th","Gospel lectionary","","","","",""
"INTF MS 16","Münster","INTF","MS","16","Yes","http://csntm.org/Manuscript/View/GA_Lect_1685","","","15th","Gospel lectionary","","","","",""
"INTF MS 17","Münster","INTF","MS","17","Yes","http://csntm.org/Manuscript/View/noGA_Lect_Munster_INTF_MS_17","","","9th|10th","Gospel lectionary","","","","",""
"INTF MS 17","Münster","INTF","MS","17","Yes","http://csntm.org/Manuscript/View/GA_Lect_2137","","","12th","Gospel lectionary","","","","",""
"INTF MS 18","Münster","INTF","MS","18","Yes","http://csntm.org/Manuscript/View/noGA_Lect_Munster_INTF_MS_18","","","11th|12th","Gospel lectionary","","","","",""
"INTF MS 18","Münster","INTF","MS","18","Yes","http://csntm.org/Manuscript/View/GA_Lect_2208","","","11th|12th","Gospel lectionary","","","","",""
"INTF MS 19","Münster","INTF","MS","19","Yes","http://csntm.org/Manuscript/View/GA_2460","","","12th","Bible","","","","",""
"INTF MS 2","Münster","INTF","MS","2","Yes","http://csntm.org/Manuscript/View/GA_2557","","","13th","Bible","","","","",""
"INTF MS 20","Münster","INTF","MS","20","Yes","http://csntm.org/Manuscript/View/GA_Lect_2005","","","10th","Gospel lectionary","","","","",""
"INTF MS 21","Münster","INTF","MS","21","Yes","http://csntm.org/Manuscript/View/GA_Lect_2276","","","13th|14th","Gospel lectionary","","","","",""
"INTF MS 3","Münster","INTF","MS","3","Yes","http://csntm.org/Manuscript/View/GA_1432","","","12th","Bible","","","","",""
"INTF MS 4","Münster","INTF","MS","4","Yes","http://csntm.org/Manuscript/View/GA_2444","","","13th","Bible","","","","",""
"INTF MS 5","Münster","INTF","MS","5","Yes","http://csntm.org/Manuscript/View/GA_2445","","","12th","Bible","","","","",""
"INTF MS 6","Münster","INTF","MS","6","Yes","http://csntm.org/Manuscript/View/GA_Lect_1577","","","12th","Bible","","","","",""
"INTF MS 7","Münster","INTF","MS","7","Yes","http://csntm.org/Manuscript/View/GA_798","","","11th","Bible","","","","",""
"INTF MS 8","Münster","INTF","MS","8","Yes","http://csntm.org/Manuscript/View/GA_Lect_1611","","","11th","Bible","","","","",""
"INTF MS 9","Münster","INTF","MS","9","Yes","http://csntm.org/Manuscript/View/GA_Lect_1578","","","11th","Bible","","","","",""
"Istituto Ellenico di Studi Bizantini e Post-bizantini 1","Venice","Istituto Ellenico di Studi Bizantini e Post-bizantini","","1","Yes","http://194.177.217.107/gr/showpic.asp?picpath=0339_man_evangel12c_000_fr&curtable=manuscripts&currecord=339&vorder=1&vmode=first","http://pinakes.irht.cnrs.fr/notices/cote/id/70711","","12th","Bible","","","","",""
"Istituto Ellenico di Studi Bizantini e Post-bizantini 2","Venice","Istituto Ellenico di Studi Bizantini e Post-bizantini","","2","Yes","http://194.177.217.107/gr/showpic.asp?picpath=0400_man_evangel13c_000_fr&curtable=manuscripts","http://pinakes.irht.cnrs.fr/notices/cote/id/70712","","13th","Bible","","","","",""
"Istituto Ellenico di Studi Bizantini e Post-bizantini 26","Venice","Istituto Ellenico di Studi Bizantini e Post-bizantini","","26","Yes","http://194.177.217.107/gr/showpic.asp?picpath=0009_man_026_000_fr&curtable=manuscripts&currecord=9&vorder=1&vmode=first","http://pinakes.irht.cnrs.fr/notices/cote/id/70742","","18th","Music","","","","",""
"Istituto Ellenico di Studi Bizantini e Post-bizantini 4","Venice","Istituto Ellenico di Studi Bizantini e Post-bizantini","","4","Yes","http://194.177.217.107/gr/showpic.asp?picpath=0401_man_evangel14c_000_fr&curtable=manuscripts&currecord=401&vorder=1&vmode=first","http://pinakes.irht.cnrs.fr/notices/cote/id/70714","","14th","Bible","","","","",""
"Istituto Ellenico di Studi Bizantini e Post-bizantini 5","Venice","Istituto Ellenico di Studi Bizantini e Post-bizantini","","5","Yes","http://194.177.217.107/gr/showpic.asp?picpath=0402_txt_01_fr&curtable=manuscripts&currecord=9999&vorder=1&vmode=first","http://pinakes.irht.cnrs.fr/notices/cote/id/70715","","14th","History|Illuminations","","","","",""
"Lavra B 26","Mt. Athos","Lavra","B","26","Yes","http://csntm.org/Manuscript/View/GA_1505","","","12th","Bible","","","","",""
"Leicestershire Record Office Cod. 6 D 32/1 Cod. 6 D 32/1","Leicester, UK","Leicestershire Record Office","Cod. 6 D 32/1","Cod. 6 D 32/1","Yes","http://csntm.org/Manuscript/View/GA_69","","","15th","Bible","","","","",""
"Lutheran School of Theology at Chicago Gruber 111","Chicago IL","Lutheran School of Theology at Chicago","Gruber","111","Yes","http://csntm.org/Manuscript/View/GA_Lect_304","","","14th","Gospel lectionary","","","","",""
"Lutheran School of Theology at Chicago Gruber 114","Chicago IL","Lutheran School of Theology at Chicago","Gruber","114","Yes","http://csntm.org/Manuscript/View/GA_2426","","","12th","Bible","","","","",""
